,comment
6878,Ótimo custo benefício. Como celular de entrada esta de parabéns.
6879,"Recomendo, ótimo smartphone!."
6880,"Eu achei o meu celular ótimo, bonito , atendeu minhas expectativas."
6881,Muito bom.
6882,Ele é o básico da samsung. Vale pelo preço.
6883,Produto muito bom.
6884,Atendeu minhas espequitativas.
6885,Sem dúvida alguma o gakaxy a14 5g é um dos melhores celulares custo benefício 5g da atualidade. Minha mãe está gostando bastante dele.
6886,"Bateria não dura nada. Me sinto enganado, pois a bateria dura menos que meu celular antigo."
6887,Amei.
6888,Adorei melhor do que esperava.
6889,"Ótimo aparelho, navega bem, boa velocidade!. Pra quem quer usar no dia a dia, recomendo, pois não usamos pra jogar, daí não posso falar nada contra ou favor!."
6890,O celular é o melhor custo benefício.
6891,Bom custo benefício. Bateria não dura muito como os aparelhos da motorola.
6892,"Tudo ok, corresponde ao anunciado, com chip exynos."
6893,"Celular ótimo em relação a custo-benefício! a tela é muito brilhante e de alta definição. A bateria dura praticamente dois dias dependendo do uso, além de ser rápido no processamento. Super satisfeito com a compra."
6894,Muito bom recomendo.
6895,Comprei para meu filho ele amou.
6896,"Ele é bom câmera boa não trava, mas a bateria não presta."
6897,"Excelente, de ótima qualidade."
6898,"Muito bom , adorei tanto que comprei outro pra minha esposa."
6899,Um notebook maravilhoso em todos os quesitos.
6900,Estou satisfeito com meu telefone compri o prometido.
6901,Top.
6902,"Inicialmente, está tudo normal. Pouco tempo pra avaliar de maneira geral."
6903,Amei estou apaixonada.
6904,Muito topppp.
6905,Show.
6906,"O celular demora bastante para carregar, o resto compensa o custo beneficio o celular é ótimo!!."
6907,Produto de ótima qualidade muito bom mesmo câmera acesso rápido internet ótimo em tudo.
6908,Excelente.
6909,Dentro do esperado.
6910,"Excelente custo-benefício, atendeu as expectativas."
6911,Eu gostei mt do produto custo benefício excelente recomendo.
6912,Muito bom.
6913,Custo benefício muito bom.
6914,Lindo. Amei. Atendeu as minhas expectativas. Recomendo!!!.
6915,Celular cumpre o que promete. Trabalho o dia inteiro com o celular.
6916,"Não usei todas as funções, porém atendeu minhas espectativas."
6917,Ótimo agora demorei um pouco pra achar a digital.
6918,Excelente produto. Excelente custo benefício!.
6919,Valeu a pena pelo custo benefício.
6920,"Brabíssimo, muito bom o produto!."
6921,Sistema digital de desbloqueio não é bom.
6922,Bom pelo preço pago.
6923,"Aparelho sensacional , pelo valor."
6924,Produto de excelente qualidade.
6925,Tudo ok por enquanto foi boa experiência. Ok obrigado.
6926,"Eu gostei, achei muito bonito, foi presente pra minha esposa e ela ""amou""(opnião dela) rápido, câmera excelente, tela então nem se fala, agora a bateria só com um pouco mais de uso pra dar uma opnião abalizada."
6927,"Eu recomendo, pelo valor que paguei foi um ótimo custo benefício duração da bateria câmera eu recomendo."
6928,Muito bom. Estou satisfeita.
6929,Comer seus agora até agora tá ótimo mais vão ver mais pra frente né significado travando mas eu gostei só não gosto quando armada atualizar como verá mais pra frente.
6930,Muito bom gostei.
6931,Muito bom mesmo.
6932,Bateria descarrega rápido.
6933,Ótimo!.
6934,Muito bom! valeu a compra!.
6935,As cores da tela poderiam ser mais brilhantes.
6936,"Batería preciso carregar todos os dias, mas câmeras são ótimas e velocidade boa comparado com outro aparelho que eu usava."
6937,Nota millll.
6938,Cumpre o prometido e no caso do processador exynos 1330 faz o smartphone fluir muito bem realmente.
6939,Produto ótimo!.
6940,Comprei ele para minha esposa. Até o momento está contente com ele.
6941,Lindo aparelho supriu as minhas expectativas.
6942,"Pelo preço o a14 é um smartphone muito satisfatório, gostei muito."
6943,"Me surpreendeu. Rápido. Fácil de mexer no modo geral. Só que ele esquenta um pouco quando se joga cod. De resto tá ""seifi""."
6944,Comprei para o meu filho de 16 anos. Até o presente momento não se queixou de nada. Só elogios. Entra rapida e confiavel. Obrigada e deus abençoe.
6945,Produto para custo e benefício muito bom.
6946,Ótimo produto.
6947,Eu dei de presente para minha mãe e ela está amando. Celular de última geração.
6948,Estou a uns dias a bateria para jogos dura menos de um dia. Estou gostando dele.
6949,"Gostei , o celular tem um desempenho bom e o custo beneficio."
6950,Pelo preço vale a pena e um celular com várias opções.
6951,Ótimo produto.
6952,Muito bom.
6953,"Comprei de presente pro meu pai, atende ele muito bem. Infelizmente o celular vem com aquele monte de coisa instalada da samsung. O celular já é de entrada, ainda fazem isso. Mas no geral é um bom custo benefício."
6954,"Sobre, samsung galaxy a14 5g 128 gb, seu custo benefício é ótimo, tem uma bateria potente, o som é muito bom, operação com respostas rápidas, por enquanto só uma coisa a reclamar, não vem com fone de fábrica, por que?."
6955,Excelente smartphone.
6956,Ótimo.
6957,É um bom custo benefício.
6958,Achei otomo.
6959,Otimo.
6960,Ótimo.
6961,Super recomendo!.
6962,Excelente produto.
6963,Ótimo custo benefício. Produto atende às expectativas.
6964,Bom celular pra quem procura um intermediário.
6965,Atendeu plenamente minhas expectativas.
6966,Ótimo produto custo benefício.
6967,Muito bom este celular. A câmera é maravilhosa!.
6968,"Superou as expectativas, aparelho muito bom! recomendo esse aparelho!!."
6969,"Ótimo celular. Boa performance, rapidez, facilidade de uso. Estou a 3 dias sem carregar a bateria. Excelente compra."
6970,Por enquanto muito bom.
6971,"Ainda não está em uso,mas parece tudo ok."
6972,E ótimo.
6973,Se tem coisa que sou viciado é fazer print. E. Neste quesito não gostei do local escolhido dos botões. Ainda não me acostumei.
6974,"Qualidade absurda nesse smartphone! s22 ultra é quase perfeito. Sistema extremamente fluído e rápido, excelente qualidade das câmeras e estabilização de vídeo, tela impecável e não é tão grande quanto imaginei. Únicas ressalvas são:. - a bateria poderia durar um pouco mais. É boa, mas poderia ser melhor. - a ausência da entrada p2 incomoda bastante. - demora pra receber o carregador quando resgatado no site."
6975,"Não vir o carregador é nojento. Pelo preço deu até raiva. Requisitei na samsung e sem resposta até agora, quase 1 mes depois."
6976,Muito bom. Só a bateria que dura menos que o s20fe que eu tinha antes.
6977,Não vem a fonte do carregador só o cabo.
6978,"Ótimo telefone, nota dez. Produto novo, tudo lacrado, vcs estan de parabéns. Simplesmente estou muito feliz. Cumplio minhas expectativas. Recomendo esta lá loja 1000%. Obrigado gente pela sua seriedade!!!."
6979,"Pelo custo benefício é o melhor aparelho do mercado da linha galaxy s, pois não teve muitas alterações no lançamento do s23 ultra, então o s22 ultra continua sendo um telefone de ponta mesmo com seu sucessor."
6980,"Magnífico, como esperado, não tem muito o que falar do produto, simplesmente: vale a pena o investimento!."
6981,Eu só não dei cinco estrelas porque vem sem carregador.
6982,"O magnífico s22ultra, esse é espetacular, pena que não vem com o carregador na caixa."
6983,"No início tomei um susto por achar que ele estava esquentando muito e que a bateria estava se esgotando rápido, porém, após realizar algumas mudanças em configurações visando economia de energia, a experiência melhorou muito. Creio que o ideal é observar qual sua real necessidade, se for um aparelho de ponta que vai processar tudo o que precisa, pode ir sem medo."
6984,Só não optei por 5 estrelas por esse erro brutal da samsung não colocar carrregador na caixa e ainda pedir resgate de um modelo inferior ao aparelho.
6985,O celular topo de linha mais custo-benefício da atualidade.
6986,Excelente.
6987,"Ótimo produto, principalmente pra quem quer tela grande e agilidade. Porém a bateria dura muito pouco."
6988,"Excelente, nada a reclamar."
6989,Produto de ótima qualidade.
6990,"Aparelho espetacular, fiquei muito surpreso quando tirei a primeira foto da lua."
6991,É o melhor aparelho móvel que já adquiri!. Totalmente satisfeito com o produto e o excelente servico prestado pelo mercado livre. Obrigado a todos os envolvidos!!.
6992,"Top, comprei e tudo certo, veio lacrado."
6993,"Celular top de linha, excelente."
6994,Muito bom. Sansung é top.
6995,"O celular é excelente, top de linha. Quem busca um celular para tarefas importantes esse é o aparelho, ele não é pequeno então pode incomodar um pouco no bolso."
6996,"O celular é bom, deveria ser, por ser top de linha, mas a caixa é bem vagabunda, frágil, e realmente não ter o carregador pelo valor é realmente no sense. Depois da samsung ser obrigada, temos como pedir o carregador de graça no site samsungparavoce. Com. Br, mas o link não funciona. 😠."
6997,Amei minha compra!!! pena que não veio com o carregador. Tive que comprar.
6998,"Produto incrível. Tela maravilhosa e câmeras muito boas. Só é muito grande e pesado, algumas pessoas podem não se adaptar."
6999,Superou com sobra a expectativa.
7000,"Um aparelho lindo, com excelente qualidade de câmeras e um processador sensacional. A samsung pecou em vários aspectos nessa linha: não vem com carregador, nem fone de ouvidos, é preciso adquirir separadamente. Bateria: uma porcaria de bateria para um telefone premium, apesar de ser 5000mah, ela dura poucas horas. Eu não sabia o motivo de ter tantos s22 ultra(usados), a venda, mas descobri que é pela bateria."
7001,Fiquei impressionado com a qualidade das fotos. O zoom realmente é incrível. Já solicitei o carregador no site da samsung. Estou super satisfeito.
7002,Aparelho top.
7003,Recomendo.
7004,"Produto de excelente qualidade, top de linha mesmo, a bateria acho que poderia durar mais pra um 5000mha, porém isso não foi problema pra mim, e sim o tamanho dele, que não é um problema, mas para quem tem mãos pequenas como eu, não indico, o celular é top, construção e acabamento top, câmeras, tudo muito top, porém repito, o tamanho pra quem tem mãos pequenas, melhor procurar outra opção, além de que achei ele um pouco pesado."
7005,Incrível. Me surpreendi com o tanto de coisas que ele pode fazer.
7006,"O aparelho é excelente! tem o consumo um pouco maior que o normal, porém recarrega muito rápido também. Cerca de 45 a 1h. As fotos são perfeitas."
7007,Excelente produto! o melhor preço! recomendo!.
7008,Celular muito top pelo valor que comprei vale a pena !!!.
7009,"Excelente, tudo é incrível nota 1. 000."
7010,"Produto excelente! o melhor celular que já tive. Recomendo, muito bom!!!."
7011,Celular excelente. Gostei muito.
7012,Excelente. Recomendo!!.
7013,"O smartphone é excelente como um top de linha deve ser. Processador rápido, com muita memória ram que talvez até sobre, espaço de armazenamento mais que o suficiente. A câmera achei mais do mesmo. A bateria de 5000mah segura mais do que os 3700mah do s22, mas achei que poderia segurar mais um pouco. Pelo desconto que houve na compra, valeu a pena. É um aparelho pra durar mais de 3 anos fácil, até pela atualização de 4 androids (até o 16). Valeu a pena a compra."
7014,"Tela bem grande, não cabe em qualquer bolso. Um pouco pesado pra quem não está acostumado a aparelhos muito grandes. Esquenta um pouco. Excelente aparelho , superou minhas expectativas."
7015,Muito bonito.
7016,Produto de alta qualidade.
7017,"Excelente produto, alta performance e câmera excelente!."
7018,"Smartphone top de linha, muito bonito, acabamento fino, ótimas câmera, processador, cor muito bonita. Samsung está de parabéns!!."
7019,"Não gostei de não ter vindo o carregador na caixa, eu solicitei e só vai chegar com 2 meses depois que eu solicitei, enquanto isso estou usando uma power bank de irmã qualidade da baseus de 25w de potência. A samsung sempre está de parabéns com os tops de linha, fica ainda melhor quando vc sai de um intermediário e pega um flagship que é o top da marca, oque descepciona é a bateria, se vc usar os recursos no máximo como qualidade da tela em 2k, a taxa de atualização em 120hz e o brilho no adaptável tbm, quando chega as 14hrs a bateria já está beirando os 30% pelo menos com o meu tipo de uso, por isso depois de uma semana sendo a msm coisa, eu tive que baixar essas configurações, a visão continua sendo bonita das coisas reproduzidas pela tela mas com tudo no máximo é a melhor do mundo,. A câmera é perfeita, a velocidade com que tudo é processado é muito rápido. A s pen é muito útil. Fiz uma ótima aquisição por 5. 5 mil reais, estou satisfeito e recomendo, ainda mais que eu comprei do próprio mercado livre que garante a segurança da compra. Não gostei de não ter vindo o carregador na caixa, eu solicitei e só vai chegar com 2 meses depois que eu solicitei, enquanto isso estou usando uma power bank de irmã qualidade da baseus de 25w de potência."
7020,"Muito lindo, excelente, tem uma tela maravilhosa, fotos incríveis, só podia vir com uma capa e película devido ao alto valor."
7021,"Bem acima das minhas expectativas. Incrível como a samsung melhorou. E olha que eu tinha um ""preconceito"" tremendo com a samsung em qualquer quesito."
7022,Tive um s20 de. Esse me surpreendeu na velocidade principalmente no samsung dex. Muito bom.
7023,Celular é top um dos melhores celular que eu já tive.
7024,"Comprei em dezembro, infelizmente o botão lateral (de aumentar e diminuir o volume) parou de funcionar do nada. Gerando transtornos, vou ter que ir na autorizada."
7025,Samsung s22 ultra. Top.
7026,Top.
7027,"Aparelho maravilhoso! o melhor que já usei da linha s, muito top!."
7028,Celular toop. Bateria poderia ser melhor!. O restante 100%.
7029,Excelente!. Com certeza um dos modelos mais top's.
7030,Perfeito.
7031,"Sensacional, tudo top."
7032,"Ótimo produto, peca um pouco em bateria de resto sem palavras, celular pra 5 anos fácil!."
7033,Tudo certo.
7034,Excelente celular!. Super recomendo.
7035,Produto muito bom!.
7036,Dentro do esperado.
7037,"Dei 4 estrelas por não vir o carregador junto, mas consegui solicitar pelo site da samsung, leva entorno de um mês p vim, mas o aparelho em si é exelete."
7038,"A bateria não dura 12 horas, mesmo com um carregador turbo, o aparelho demora mais de uma hora para carregar."
7039,"Esperava muito mais do aparelho em si. Não veio com carregador e a promoção que a samsung fez tb não cumpriu. Vou considerar muito na época de comprar um outro celular, pq a samsung certamente não merecerá minha confiança."
7040,"Minha mãe amou,demos de dia das mães não esperamos dar no dia pois confesso q fiquei com medo de vir com algum defeito mas ela amou e estava precisando pois o dela ja n tava suportando mas apps sempre com memória cheia pois só tinha 16 gb no seu antigo celular obg pela rapidez e cuidado."
7041,Cuidado! me emganaram. A versão que me mandaram não é com processador snapdragon. Fujam da versão a23m (versão latina). A versão global é o dobro mais rápida.
7042,Gostei do aparelho atendeu as minhas expectativas.
7043,Celular de ótima qualidade e cumpre bem o que ele prometeu gostei.
7044,O telefone atendeu a minha expectativa.
7045,Excelente.
7046,Ótimo custo-benefício. Meu filho amou.
7047,100%.
7048,Supreendente celular muito rapido as cameras sao um expetaculo simplesmente tudo de bom carregamento rapido e muito mais.
7049,Bom porem. Estão fazendo propaganda enganosa. Não vem reconhecimento facial e impressão digital não.
7050,"Estou muito satisfeita com a compra, tudo conforme anunciado."
7051,Ótimo produto. Tudo muito bom.
7052,Ótima qualidade bem aceito e atende as expectativas.
7053,Produto excelente. Atende todos as minhas necessidades.
7054,Produto excelente. Sem avarias. Recomendo.
7055,Muito bom esse produto recomendo.
7056,Ótimo muito bom excelente aparelho.
7057,Bom. Excelente produto recomendo.
7058,Muito bom gostei câmara top o resto é só usa.
7059,Top.
7060,Produto de ótima qualidade.
7061,Gostei muito excelente produto.
7062,Muitíssimo eficiente gostei muito satusfeito.
7063,"Excelente, gostei muito."
7064,Preciso da nota fiscal da compra do celular em meu nome enviar por e-mail lno. 10001@gmail. Com.
7065,"Produto muito bom , esse é segundo que comprei. Recomendo."
7066,Belo celular amei.
7067,Muito bom custo beneficio.
7068,Estou satisfeita com a compra o produto atende ao q promete recomendo.
7069,Muito bom.
7070,Aparelho de muito boa qualidade.
7071,Ótimo custo benefício.
7072,Produto maravilhoso amei superou minhas espequitativas.
7073,Tooooop das galáxias.
7074,Maravilha de produto excelente muito bom.
7075,"Extremamente rápido, muito prático o uso, leve."
7076,Ótimo.
7077,"Faz apenas alguns dias q estou com o produto, por enquanto só tenho elogios."
7078,As fotos ficam perfeitas.
7079,"Aparelho bom, comprei por 1. 250 e pelo preço valeu a pena por ser 128gb. A câmera é muito boa, bateria excelente. O unico ponto negativo que achei foi o touch-screen, depois que coloquei a pelicula ficou horrível digitar. A gente escreve uma palavra e fica só a metade das letras. Acredito que seja um problema de sensibilidade da tela pois usava um xiaomi com o mesmo tipo de pelicula e funcionava perfeitamente. No geral eu dou 4 estrelas pelo custo benefício que achei interessante. A questão do touch-screen pode ser por conta da pelicula então não vou diminuir as estrelas. Só não dou 5 pq teria que baixar mais o preço pois custa mais de um salário, ou seja, ele custa mais de mês de trabalho."
7080,Perfeito e muito espaço. Minha namorada adorou.
7081,"Celular fantástico! podem comprar sem medo, a câmera é sensacional, tiramos uma foto de um quadro, puxamos no zoom, inacreditável, vimos detalhes que nunca tínhamos percebido antes, kkk. Achei ele muito rápido, e com 128g de memória tem espaço de sobra para armazenar fotos, vídeos, aplicativos e o que quiserem. Super indico! comprei pra minha esposa, ela amou, ela disse que um monte de gente no serviço dela perguntou se era iphone por causa das câmeras na traseira. Kkkk."
7082,"É um aparelho bonito mais deixa um pouco a desejar , a saída de áudio fica na parte de baixo do aparelho ao lado da entrada do carregador e não na lateral deixando a qualidade do som um pouco ruim mais nada exagerado , leitor da digital a maioria das vezes da erro na leitura por ficar no botão lateral de ligar achei o espaço muito pequeno para ler a digital vc precisa acertar o jeito de por o dedo pq não aceita de qualquer jeito , qualidade da imagem não é muito boa não é nítida , câmera frontal não gostei só a traseira , gostei da bateria não descarrega rápido da pra carregar dia sim e dia não com uso moderado. Enfim já comprei mais teria escolhido um melhorinho."
7083,"Muito bom, câmera excelente, inclusive me surpreendeu bastante. Ele é esteticamente mais bonito pessoalmente, a parte de trás é brilhosa, quase espelhada. Achei o carregamento meio lento e a durabilidade da bateria, no contexto de alguém que precisa usar o celular o dia todo, bem mais ou menos. Um ponto negativo é a falta de fone de ouvido, já comprei ciente mas achei péssimo, dona samsung kkkkkk é um bom celular na faixa de 1000,00 a 1200,00, não acho que valha mais que isso."
7084,O celular é bom só veio todo arranhado como se fosse usado ou de mostruário. Quando se compra algo novo tem que ser novo e não já com marcas de uso.
7085,"Bom, mas poderia ser mais fácil de mexer nas configurações pois por exemplo o cache dos app's na aba android/data não aparecem e não tem como apagar o cache dos mesmos. Pra memória interna de 128gb dele é nota 10 mas cartão de memória compatível é muito difícil de achar uma específica de no mínimo 128gb. As 4 câmeras são excelentes, visual dele também é ótimo e a largura do mesmo esperava de fosse do mesmo do j7. De 0 a 10 dou nota 8,5. Aparelho muito bom e funcional para o dia adia."
7086,"Muito bom. Adorei. Eu já gostava da samsung, agora gosto mais ainda. Estou feliz!."
7087,"Aparelho atende as necessidades básicas, melhor do que esperado. Bateria dura bem (ate 3 dias para quem nao tem muito coisa e mexe pouco), carrega dentro do normal e o carregador é ótimo, padrão. As câmeras são ótimas, gostei bastante. Desempenho e espaço também são bons, uso varios aplicativos e está me servindo muito bem. Só não gostei muito da posição do desbloqueio com digital, que fica na lateral, pois seria melhor se fosse atrás já que seguramos o aparelho pela lateral. É uma ótima opção em custo e benefício, pois é um aparelho que aguenta bem."
7088,"Muito bom,bonito,e me surpreendeu pelo designer e pelo desenpenho."
7089,Excelente smartphone para meu uso.
7090,"De regular para bom, formato da tela desproporcional , muito estreita para uma tela 6,4"" , ao ver um vídeo na horizontal, fica duas áreas negras nas laterais perdendo-se boa parte da tela, parece que a samsung pegou uma tela 5. 5"" e esticou. A bateria também não parece ter 5000 miliamperes , comparando com o meu xiaomi que tem 3000 miliamperes, empata. Nas fotos poderia ter a opção de incluir a data na marca d'água , e poderia acompanhar um fone de ouvido. Pontos positivos são os 128 gigas e as 4 câmera , sendo uma delas a macro que é bem interessante."
7091,O celular deu problema com 10 meses de uso nem terminei de pagar e já vou ter de comprar outro ele apagou e não ligou mais levei em uma acistencia disseram que era o cistema vonsertaram mas parou denovo com 8 dias e uma pena um celular com tantas qualidades mas com pouco tempo de uso ele parar detalhe nunca cail nem molhou simplesmente parou de funcionar donada.
7092,"Até o momento está bom, apresenta poucos travamentos, mas não se pode exigir muito de um aparelho nessa faixa de preço. A tela super amoled de 90hz é muito boa. A bateria dura o dia inteiro sem problemas. O leitor da digital é muito veloz. As câmeras são agradáveis. Armazenamento de 128 gb é suficiente para meu uso. No geral, foi uma boa compra, poderia ter mais poder de processamento, mas está muito bom pelo preço."
7093,"Comprei esse celular em 22. 11. E uma semana depois foi p a samsung da minha cidade, p averiguar o pq q não conecta a internet. Desde então está lá. Quero devolver ou trocar por outro e não estou encontrando apoio de ninguém! triste vc comprar um aparelho, pra mim, um valor alto e não poder usar. Experiência horrível!."
7094,"Muito bom. Excelente teléfono, prático e liviano."
7095,"Estou gostando, vale a pena ter."
7096,Atendeu bem as minhas necessidades. Não é um smartphone top de linha mas é muito bom.
7097,"Por enquanto tudo certo, samsung já é uma marca comum aqui em casa."
7098,Eu um ótimo produto e muito bom.
7099,"Gostei muito do celular, está funcionando perfeitamente, é muito bonito."
7100,Eu gostei muito do meu produto e recomendo.
7101,Veio com problemas.
7102,"Ótimo produto, recomendo."
7103,"Bom celular, para o meu uso , atende muito bem, desde que eu tô usando, não tive mais problemas de travamento com o dji fly , drone mini 2. Sim, para quem quiser comprar, ele possui 5 ghz."
7104,"Ótimo produto, funciona direitinho."
7105,"Amo samsung, principalmente pela qualidade do áudio quando usando fones de ouvido. Esse aparelho é muito bom e eu tenho curtido bastante!."
7106,"Celular muito bom, atendeu minhas expectativas. Super simples de mexer."
7107,Samsung e samsung. Celular top lindo. Boa configuração e rápido sistema de uso. Muita memória e é o celular mais rápido q vi para conectar em bluetooth e como faço trabalho com uso da ahayauasca ele para mim e bom demais. Eu sempre gostei do celular samsung eu digo q tive um j5 mais de seis anos de uso. Essa marca é boa e confiável. Podem compra esse aparelho sem medo.
7108,"O celular tem uma câmera mto boa 64 mp. Ele é rápido. A configuração de cada celular é diferente, mas é muito fácil entender a configuração desse aparelho. Eu gostei mto da compra. Um comentário que vale para todos. O custo/benefício desse produto é muito bom."
7109,"Só não dei 5 estrelas por conta desse talkback, não sei pra que serve isso é simplesmente irritante, não acionem esse recurso, depois pra tirar é uma batalha. Odiei."
7110,"O celular e top de quase tudo,so não dei nota máxima pelo fato de não vir com o fone e o material parece ser mais fraco que o normal,mas na funcionalidade e 10."
7111,Muinto bom meu filho amou lindo não trava.
7112,Excelente e nota dez.
7113,Muito bom nota 10.
7114,"Ótimo custo benefício. Comprei para minha mãe e ela gostou muito. Ela usa apenas para fazer ligações whatsapp, tirar fotos. E atendeu bem para o que ela faz. Mas se vc usa muito o celular e precisa que ele faça várias outras coisas aconselho comprar um mais potente."
7115,Parou de funcionar com 15 dias de uso e n aceitaram a devolução 😞.
7116,"Olá! creio que está com um probleminha no touch. Mas eu preciso para trabalhar, por isso não devolvi. Talvez seja a internet. Mas no resto, estou gostando. O melhor que adquiri. Recomendo, bateria dura dois dias, memória com muito espaço."
7117,"Produto dentro do esperado,gostei, pois bateria ótima e memória, e processador bom!."
7118,Sensacional!! melhor custo beneficio! funciona perfeitamente. Câmera boa. Memória excelente. Valeu cada centavo. Pra quem tá querendo trocar de celular por um de mais memória. Esse é um dos que mais vale a pena.
7119,"O produto é bom , mais não veio sem nota fiscal por?."
7120,Boa noite gostei muito deste produto este celular é incrível as foto dele e muito boa filmagem de boa qualidade pode tira foto balançar ele ir tira foto que tira a foto sem ficar trêmula a foto que você tira ela ficar real mesmo. Eu dou nota 1000. 00 pode compra sem neto você não vai si arrepender.
7121,Gostei muito do produto e indico p a compra.
7122,O samsung galaxy e muito bom e fácil de usar.
7123,Lindo e maravilhoso celular adorei.
7124,Ótimo.
7125,Top demais ✅✅✅✅.
7126,Eu achei um bom produto e um ótimo custo benefício.
7127,Recomendo.
7128,Muito bom o aparelho.
7129,Comprei para o meu sogro e ele gostou muito desse modelo.
7130,Ótimo.
7131,Eu recomendo pq é bom e responde as minhas expectativas.
7132,Eu achei um produto uito custo benefício excelente a câmera fantástica.
7133,"Ele dispara um a pito estranho, reconfiguro, para o apito mais depois volta, como tenho outros não estou usando ele ainda."
7134,Ótimo produto não tenho do que reclamar!!.
7135,Ótimo custo benefício! recomendo!!.
7136,Bacana gostei não gostava da samsung mas estou gostando.
7137,Atendeu muito bem as espectativas.
7138,"Maravilhoso, pra quem trabalha com celular e precisa de memória ele é uma excelente opção."
7139,Produto de qualidade.
7140,"A samsung está de parabéns pela oferta de celular com esse custo benefício. Ótimas câmeras, tela amoled, bateria muito durável e atualização do so já está no android 13!."
7141,Muito bom.
7142,Comprei para meu filho e ele gostou bastante.
7143,"Ótimo amei tudo perfeito,camera,velocidade de tela,qualidade da câmera, duração da bateria e apesar do benefício no custo."
7144,"Gostei muito do meu celular, porém, o ponto fraco dele para mim, são as paletas de cores, são muito frias e isso, ao meu ver, não agradou. Tive um a30s, e gostei bem mais dele do que desse, mesmo tendo todo esse kabum de espaço."
7145,"Péssimo celular,trava a tela,e os apps,entrei em contato com o mercado livre e eles me deram uma resposta idiota tirando o corpo fora, quando o correto seria devolver o produto e fornecer outro,eles me disseram pra levar na samsung. Péssima conduta do mercado livre e péssimo aparelho. Nao comprem!."
7146,Muito top não garra em nada já faz 1 ano que estou com o a22 e de boa até agora.
7147,Celular ótimo.
7148,Produto que atende as minhas necessidades.
7149,"É um celular excelente, comprei pra minha mãe e tenho um faz um ano, o que percebi é que a câmera vai se deteriorando levemente comparando o celular dela novo com o meu de um ano e meio de uso. No mais, celular com excelente bateria, custo beneficio, câmera, memória, enfim. Gosto muito do meu e ela gostou muito do dela, veio tudo certo com a transportadora."
7150,Bom o celular o que eu tenho a reclamar foi a falta da nota fiscal eo fone de ouvido o resto nada a reclamar.
7151,Eu aconselho muito bom o telefone celular da samsung a22. Sou taxista e comprei mais por causa do armazenamento de 128. Muito bom.
7152,Excelente celular na transição de preço intermediário entre os mais caros e os mais baratos.
7153,"Muito bom, uma pena que não vem com fone de ouvido."
7154,Ate o momento ta tudo bem com o aparelho excelente qualidade.
7155,"O celular é bom, só fiquei chateada por não ter vindo a chave para poder colocar o chip. Agora terei que levar numa loja para pedirem para colocar para mim."
7156,"Maravilhoso, excelente velocidade e qualidade excepcional, a22 e tudo de bom e muito mais, espero que ele ñ me dê problemas futuros kkkkk."
7157,"Produto razoável, mas gostei."
7158,Celular excelente. Porém o carregador não é original do celular lamentável isso estou muito chateado com isso.
7159,Otimo celular! gostei muito! estou super satisfeita.
7160,"Aparelho completo, atende muito bem as expectativas, não há o reclamar !!."
7161,Maravilhoso super indico que ele e muito bom.
7162,"Aparelho muito bom com bateria de ótima duração, processador rápido, câmera frontal de ótima qualidade, câmera traseira com boa qualidade e que atende minhas necessidades."
7163,"Eu adorei,tem uns 7 meses que estou com ele,nao tem um defeito,bateria muito boa,uso ate cansar e nunca acaba,memoria otima,rapido,e camera boa. Eu estou amando,meu proximo celular vou comprar nesta loja tambem."
7164,"Excelente, ótima compra. Demora pra testar 100%. Até agora está funcionando perfeitamente."
7165,Aparelho muito bom gostei muito.
7166,"Bom, até agora estou gostando do aparelho celular, além de ter bastante espaço, não trava. Estou gostando muito dele."
7167,"Olá é a primeira vez que eu só o samsung, sempre usei lg, mas resolvi mudar um pouco. E gostei da opções que o samsung oferece. Porém a bateria é de 5000,mas o eu não dura as 24hs. Só isso que não me agradei, eu pensava que como a carga é grande duraria mais."
7168,O celular é bom mas veio sem o fone de ouvido a caixa parecia que tinha sido aberta.
7169,"Muito bom, se soubesse que teria que escrever mais, nem opinaria ,afff, cada uma."
7170,"Muito confortável no pegar, ótimas fotos, leve e fácil manuseio, bateria realmente mais durável , pelo meu processo de uso, carregador rápido mas não turbo, o fio do carregador unica coisa ruim curto demais. E por ter individualidade na conexão difícil mudar o fio. Esse é o ponto negativo q a hei até agora. Gratidão."
7171,Jente eu comprei p meu marido. Ele amor principalmente a carama dele é muito boa. Eu recumendo maravilhoso.
7172,"Bom produto. Apenas o local de colocar a digital não é o melhor, mas fora isso, excelente."
7173,"Gostei! tive um a20 que já veio de fábrica lento, este tem um hardware melhor."
7174,"Muito bom, câmera excelente, boa memória, muito bom mesmo."
7175,Gostei muito porém ñ vem com o fone de ouvido mas compraria de novo.
7176,"Achei muito bom, realmente o produto veio, estou dando 4 estrelas pq não veio o fone, mais as veio certo carregador certinho tudo certo."
7177,"Simples e eficiente !! gostei demais !! preço muito bom pelo produto até porque não sou um explorador de jogos uso mais para trabalho, bateria dura 2 dias de boa."
7178,Produto de primeira qualidade perfeito foi o melhor q já vi.
7179,Ótimo super bem trabalhado ótima bateria bom processador gostei demais olha que uso 100% pra trabalhar.
7180,"Aqui em casa é só samsung. O modelo a22 é perfeito,um excelente som, fotografias saem lindas. Adorei."
7181,"Excelente produto. Principalmente em relação a duração da bateria! dura até dois dias, sem carregar. Fotos ótima qualidade, tamanho bom. Adorei!."
