,comment
5006,Ótimo telefone gostei muito! telefone muito rápido e bonito!.
5007,"Excelente celular, bom desempenho e a bateria dura bastante. Destaque pra ótima câmera."
5008,Para usuários poucos exigentes é um ótimo produto. Atende a todas às necessidades sem deixar na mão.
5009,"O celular é top, ótimo custo benefício! super recomendo."
5010,Muito bom ótimo custo benefício.
5011,Não veio o fone de ouvido. Não observei na hora da compra.
5012,"Excelente aparelho, nunca mais saio dessa marca!."
5013,Esse celular é simplesmente perfeito!.
5014,Muito bom o produto eu comprei é gostei muito.
5015,5 dias de uso. Por enquanto excelente.
5016,"Ótimo smartphone pelo preço. Carga rápida,usb tipo c, grande bateria, grande tela e ótima câmera."
5017,Excelente muito bom gostei demais.
5018,Muito bom produto de muiiitisssima qualidade.
5019,"Ótimo celular! preço bom, vale custo x benefício."
5020,"Excelente, superou minhas expectativas!!!."
5021,"Celulat muito lindo, e bateria muita boa."
5022,"Lindo! meu filho amou! celular grande, atende bem as necessidades dele. Muito satisfeita!."
5023,"Muito bom, produto de qualidade."
5024,"Produto excelente, celular de ótima qualidade."
5025,Excelente aparelho gostei muito nota 10.
5026,"Bastante satisfeita, pretendo comprar outro."
5027,"Um produto que atende as nossas expectativas, um boa resistente, bateria duravel, fácil de manusear. Pretendo adquirir um outro."
5028,"Excelente produto, indico a todos!."
5029,"Otimo aparelho, esperei completar um mes de uso para opinar e digo: não tem celular melhor no mercado por esse preço. Celular completo com o melhor hardware nesse preço. Roda tudo em otima qualidade, desde jogos, ate as redes sociais sem nenhum tipo de travamento mesmo em modo de paginação (abertos simultaneamente)."
5030,"Ótimo produto qualidade sem igual,respondeu minha espectativa."
5031,"Produto de excelente qualidade, são ótimos os recursos por ele oferecido, durabilidade na bateria faz a diferença no uso, sem contar com a qualidade da câmera durante a captação de fotos."
5032,"Muito bom, produto de excelente qualidade."
5033,"Ótimo produto super recomendo,sai do samsung para xiaomi e não arrependo."
5034,Ótimo tudo nos conformes.
5035,Muito bom! vale muito a pena em relação a outros celulares de mesmo valor. A gravação de áudio decepcionou um pouco mas vale a pena pelos outros atributos.
5036,Comprei esse celular por causa do custo benefício e tô muito satisfeito pra mim o quer importa no celular é a duração da da bateria e esse tá mim supreendendo por isso recomendo.
5037,A esposa amou o presente produto de ótima qualidade.
5038,Excelente. Recomendo. O custo benefício é muito bom. Supera o iphone.
5039,"Excelente produto, perfeito."
5040,"Presenteei a neta, que escolheu o produto e gostou muito."
5041,O aparelho é ótimo!!. Estou muito satisfeita!.
5042,Muito bom gostei muito ótima qualidade !!!.
5043,"Produto de ótima qualidade,em todos os aspectos. Cor, memória,ram, armazenagem eu tinha dúvida do aparelho mas me surpreendi. Recomendo."
5044,Excelente aparelho muito bom superou.
5045,Melhor que todos os meus outros smartphones que já tive.
5046,Aparelho muito bom! tudo conforme visto pelo o site!.
5047,"Bom,só que comprei como se fosse 2chips,mas é só 1."
5048,Otimo produto mais que recomendado.
5049,Smartphone muito bom. Ótimas configurações. Recomendo!.
5050,A xiaomi realmente veio pra ficar. Recomendo demais!.
5051,Ele é muito bom atrnde todas as minha nessecidades e a câmara é excelente.
5052,Bom mas está descarregando rápido demais.
5053,"Celular muito bom, bonito e rápido. Ótimo custo x benefício."
5054,Ótimo celular da de 10 a 0 em celular bem mais caro.
5055,Adorei !!!. Muito rápido. A câmera as fotos ficam perfeitas.
5056,"Celular perfeito, as cameras sao excelentes, recomendo de olhos fechados! a bateria dura dois dias perfeitamente."
5057,Muito bom. Gostei muito do que comprei.
5058,"Telefone bom, mas esperava mais para jogar pub g, ele esquenta muito quando está em partida , e começa a travar."
5059,"Produto top, o melhor, gostei muito."
5060,"Excelente, amei. Produto que realmente atende todas as necessidades, e uma câmera extraordinária. ??????."
5061,"Ótimo produto, funciona muito bem, a câmera é excelente."
5062,Excelente produto! recomendo a todos!.
5063,Ótimo produto só a bateria que não é muito boa.
5064,"Até o momento tudo bem, funcionando normal."
5065,
5066,"Câmera, desempenho da bateria, cores, processamento dos apps. Tudo ótimo."
5067,Muito bonito top e sério mesmo não tenho inveja de quem tem um iphone 14 kkkkkkkkkkk.
5068,Ótimo produto.
5069,"Tinha um poco x3 pro, que pifou do nada, e que era ótimo para fazer minhas transmissões. Espero que este não tenha problemas. Versão indiana."
5070,O celular é top demais. Podem comprar sem medo.
5071,"Excelente produto não me arrependo da compra, xiaomi sempre com os melhores aparelhos celulares."
5072,"O celular e ótimo, perfeito. Super indico."
5073,"Estou a alguns dias com o meu e me surpreendi positivamente. O negativo é que a bateria dura pouco, 2 dias, no meu caso. Ele tem várias funções atuais: compartilha senhas de wi-fi via qrcode que ele próprio cria. Identifica qrcode e já abre o site. Vem com adaptador para fone de ouvido o qual se insere na entrada de energia do fone. Telas de descanso, bloqueio, início com gifs muito interessantes. Câmera de 60mp e conexão 5g que é um diferencial e além disso tudo, o preço é bem baixo pela configuração que apresenta."
5074,Estou gostando muito dessa marca.
5075,Eu muito satisfeito e recomendo.
5076,Muito bom celular.
5077,"Excelente. Produto original, verifiquei o imei pelo site da xiaomi. Recomendo!."
5078,É meu terceiro celular da xiaomi e cada vez mais eles me surpreendem. Celular perfeito!.
5079,"Simplesmente amando o aparelho e o mais legal de tudo é o design, super fino e muito leve."
5080,Recomendo com 100% de certeza.
5081,Até o momento não tenho do que reclamar.
5082,"Bom, perfeito, tô satisfeito."
5083,"Muito bom. Leve, fino, rapido e com otima duração da bateria."
5084,"Produto original , olhei e confirmei no site da xiaomi , versão internacional , eu amei , nao uso pra jogos so pra redes sociais editar alguns vídeos e assistir series e filme ele ate o momento esta me surpreendendo com a qualidade , so o carregador q eu tive que comprar um adaptador."
5085,Estou satisfeita com a minha compra.
5086,Ótimo celular!! recomendo!!.
5087,"O telefone é bom, só não gostei do desbloqueio de tela que fica no mesmo lugar onde bloqueia."
5088,Xiaomi segue anos luz a frente da concorrência no que se refere a custo/benefício.
5089,"O aparelho surpreendeu por tudo o que oferece, comprei pra dar de presente e a pessoa que ganhou ficou encantada, disse que ele é muito bom, rápido, tira fotos excelentes, não trava. Esta amando o telefone!."
5090,O celular é bom.
5091,"Celular ótimo pra quem usa de tudo um pouco desde a jogos a uso de redes sociais, bateria dura normalmente, claro que não vai durar tanto quando está em uso de jogos e vídeos, porém se mantém ali presente, eu como gravo vídeos para tiktok, instagram, não troco a câmera do iphone por nada, é a única câmera que não perde tanta qualidade assim, e eu usava antes um mi 8 lite, e achava a câmera melhor que que essa, se não me engano eram 40mp de câmera frontal, mas como meu foco aqui é mais versatilidade do que câmera, pra mim está ótimo, carregamento rápido, download de apps muito rápido, o processamento está de parabéns, como eu já usava um xiaomi antes então não esperava menos da marca, podem comprar sem medo, não paguem por celulares da motorola ou samsung quando se tem um xiaomi."
5092,Celular top.
5093,Adorei.
5094,"Muito bom , recomendo a bateria muito boa."
5095,"Ótimo celular, atendeu às minhas expectativas."
5096,Não tão exelente como se propaga. Trava muinto.
5097,"Era o que esperava ,pq eu demorei para comprar um celular bom."
5098,"Produto excelente muito bom, vale apena."
5099,Produto excelente! recomendo a todos.
5100,Muito top esse xiaomi. Top demais.
5101,"Adorei,,,super recomendo,,, ótimo produto,,,me surpreendeu."
5102,"Excelente velocidade, câmera muito bom para um celular desse valor. Estou muito satisfeito."
5103,Nossa melhor q pensei muito rápido tela fluente e muito bonito.
5104,Top gostei muito bom amei o produto.
5105,Celular ótimo recomendo muito bom.
5106,"Ótimo, funcionando perfeitamente."
5107,Ótimo smartphone processador veloz.
5108,Superou as expectativas.
5109,"Aparelho lindo, muito top. Ótima configuração."
5110,"Muito bom, além das espectativas."
5111,Ótimo produto. !.
5112,A bateria e muito fraca tem q melhora a qualidade da bateria.
5113,"Gente tô gostando do celular. Eu tinha um samsung a 50 algumas opções é melhor pra mexerem. Más o xiaomi mi é muito rápido o processador, claro que está muito cedo pra falar sobre isso. Más os outros que já tive não foram assim."
5114,"O celular é legal, muito leve, super fino, eu não tinha percebido isso quando comprei. Achei ele bem rápido e é bem legal o reconhecimento facial. Acho que a única coisa que tá difícil de me acostumar é o desbloqueio digital na lateral, é beeem desconfortável desbloquear ali, eu achei que seria super legal mas na verdade é um tanto irritante xd. Mas por outro lado achei o desbloqueio bem rápido, entretanto na hora que cadastrar a digital é um inferno hahahaha, muito chato muito demorado, parece que o espaço não reconhece direito então você tem que ficar tirando o dedo e encostando várias áreas dele ali e aí às vezes trava e dava erro. Nossa eu devo ter demorado uns 15 minutos pra conseguir gravar 2 digitais rs. Se você tá acostumado com uma bateria de 5000, essa de 4200 vai te frustrar um pouco. A diferença parece pouca, mas aí você vai percebendo que não, que realmente faz falta xd eu tinha um xiaomi redmi note 8 pro e ele durava quase 3 dias de bateria. Já esse mi 11 lite dura 1 dia e meio e olhe lá rs. As cores dele são lindas, a estabilidade da câmera é bem massa, e eu adorei a ferramenta ""clonar"" da câmera, é divertido e dá pra fazer vários vídeos legais. A qualidade também é bem boa, 64mp da câmera é maravilhoso. Achei as câmeras traseiras com um relevo bem grande, dá um medão de bater elas na mesa mesmo com capa. O legal é que tem bastante opções de capinhas principalmente na shoppe, que protegem a câmera. É isso ^_^)."
5115,"Depois de 5 anos usando o iphone 7, migrei para esse aparelho. Excelente aparelho. Muito rápido, layout bonito. Não uso para jogo, porem testei um pubg e rodou excelentemente sem travamento. Pesquisei bastante sobre celulares, pois troco a cada 5 anos. Depois de muita pesquisa resolvi pegar esse aparelho, não me arrependi. Os pontos positivos que fazem valer a pena. Rápido,. Wifi dele é ótimo. Não esquenta. Layout e design bonito. Funções nativas ótimas. Memoria ram. Celular leve e fino. O único ponto negativo é a questão da bateria, poderia durar mais. Mesmo assim vale a pena. Tomara que esse celular dure uns 7 anos."
5116,"Ultra fino, elegante, leve e poderoso. Carrega rapidamente a bateria, ótimas câmeras, slot para cartão de memória de até 1tb. Utilizo como meu cel pessoal e de trabalho com o dual chip."
5117,"Perfeito! eu quase comprei um modelo redmi, mas na última hora troquei por esse e não me arrependo. É bem mais leve e fininho, além de ter uma ótima câmera e ser 5g. O único porém é gastar um tempinho achando uma gcam compatível pra melhorar a qualidade das fotos, pois o app que vem nele é bem ruinzinho, deixa as fotos muito brancas e pouco definidas. Mas instalando outro app já fica tudo certo."
5118,Gostei bastante além de lindo tem um acabamento super fino e muito rápido amei.
5119,"Meu terceiro xiaomi. Fiquei c receio da duração da bateria por se tratar de um sistema de carregamento turbo. Mas dura mais de um dia em uso moderado e carrega em torno de 45-50min de 17 a 100@%. Recomendo demais 11lite 5g ne. Celular leve , não esquenta ( dei 5 na câmera pq não sou muito exigente, mas o celular faz ótimas fotos ( de dia principalmente). E também tem um tamanho bom , não parece que vc tá c um tijolo nas mãos. Tem nfc , infra vermelho. Indico a todos , logicamente veio na caixa e lacrado já tá no mi13."
5120,"Estou me acostumando ainda, sai do iphone para esse xiaomi."
5121,Muito bom. Valeu a pena. Aparrlho dentro do prometido.
5122,"Celular muito bom, é o primeiro dessa marca que compro,uso apenas as redes sociais mesmo(whatsapp, facebook, instagram),velocidade muito boa,bateria dura 2 dias usando moderadamente,enfim,para mim que sou apenas um simples consumidor que não usa muito essas tecnologias atuais e nem preciso, tá ótimo!!!."
5123,O celular e bom bateria ok câmera ok rápido leve ótimo custo benefício. Bem ele véi com pouca proteção no entorno do produto poderia ter colocado plástico bolha só tinha a caixa do celular dentro de uma caixa de papelão com três papel amassado em volta.
5124,Ótimo produto é custo benefício ótimo.
5125,De ótima qualidade.
5126,"Muito top o celular ,bem valor está bom. Hardware top de linha. Único grande problema e a bateria 🔋 que não dura muito."
5127,Adorei 😍.
5128,Celular ótima qualidade muito bom mesmo tudo funcionando perfeitamente 👍.
5129,Super recomendo produto de excelente qualidade muito bom mesmo.
5130,Top.
5131,Aparelho excelente.
5132,"Excelente celular, já é no segundo celular xiaomi que compro e não me arrependo. Ótima imagem, tem nfc, infravermelho, rápido, vem com película, capinha, carregador ultra rápido e adaptador pra fone. Excelente."
5133,Adorei o telefone! é a segunda vez que compro da marca e da série e não me arrependo. Pode ter certeza de uma ótima compra!.
5134,Eu gostei muito do telefone esselente respondeu minhas expectativas.
5135,Não existe dúvidas que produto xiaomi preza pela qualidade e divulga com fidelidade as características de seus produtos. Muito satisfeito com esse celular.
5136,O aparelho muito bom superou minha expectativa.
5137,"Fiquei com um pouco de resceio na hora de comprar,mas podem comprar sem medo pois o aparelho é ótimo e com um preço bacana."
5138,Mesmo sendo o lite e top muito rápido tela de qualidade e bateria dura muito.
5139,"Esperava que a velocidade de processamento fosse maior já que ele tem 6 gigas de ram, no entanto, tenho um xiaomi redmi com 4 giga de ram que é mais veloz que ele."
5140,"Um celular muito bom. Não um celular parrudo de games e tals, mas dá pro gasto. Gostei."
5141,"O aparelho é ótimo. Até então, funcionando perfeitamente bem."
5142,"Comprei para a minha esposa e ela amou! fácil de usar, bateria muito boa, e ela gostou especialmente da tela, cores vividas e de muita qualidade."
5143,"Celular ótimo, recomendo podem comprar sem medo!!!!!."
5144,Gostei muito execelente atendeu todas as minhas necessidades.
5145,"Celular leve, super rápido e de câmera maravilhosa."
5146,"Muito bom o celular bateria boa câmera boa,gostei."
5147,"Celular ótimo, porém se vc for um usuário hard, pode ficar sem bateria mais cedo, entretanto o celular carrega em uns 30min."
5148,Ótimo produto recomendo a todos.
5149,"Ótimo produto, superou as expectativas."
5150,Achei um aparelho perfeito. Recomendo!!.
5151,"Muito bom de ótima qualidade, recomendo ele."
5152,"Tudo certo com o produto, veio conforme as especificações."
5153,Estou no sétimo dia com ele e está tudo ok.
5154,Muito bom recomendo a todos xxxxxxxxxxxxxxxxxxxxxxxxxxxx.
5155,Ótimo custo benefício recomendo.
5156,"Aparelho sensacional, muito bom!."
5157,O carregador do celular não é padrão do brasil.
5158,"Muito bom o produto, nao tenho do q reclamar. Ja vem com capinha e pelicula."
5159,"Top,ótima bateria,carrega rápido, gostei muito."
5160,"Melhor custo e benefícios do mercado, celular super potente por um preço acessível em vista do mercado nacional!."
5161,"Celular em si é excelente tem um ótimo desempenho para uso diário e em jogos, câmera também é boa e a autonomia da bateria é muito boa, para uso diário com um uso médio chega a durar quase 48h de bateria."
5162,"Superou minhas espectativas. Fluído, câmera absurda, bateria descente. Nada a reclamar."
5163,"Muito bom, escelente produto super indico."
5164,Muito bom gostei muito melhor saite.
5165,"Muito bom! eu tinha o xiaomi mi 8 lite, e já não queria trocar. Mas como gostaria de dar um para meu filho, comprei este. Tão bom quanto! xiaomi arrebenta."
5166,Muito bom celular excelente obrigado.
5167,"Excelente produto , muito bom de ser usado."
5168,"Comprei a pouco tempo, produto conforme a descrição, original de qualidade."
5169,Ótimo aparelho com um conjunto de câmeras incríveis som alto me surpreendeu!!! recomendo.
5170,O produto tinha tudo para ser um aparelho maravilhoso! mas no primeiro mês de uso já deu problema no leitor.
5171,"Top de linha, excelente, um dos melhores aparelhos que já tive, amei!."
5172,Ótimo produto! ótimo custo-benefício!.
5173,"Ótimo produto, realmente o que eu esperava."
5174,"Tenho certeza que essa celular não é original,tenho 16 dias usando ele e não segura a carga, esquenta muito , quando vou escutar um áudio a tela apaga e o áudio para isso não é normal e demora pra carregar. Sobre a câmera ela é de ótima qualidade porém em outros aspectos deixa a desejar. Obs: pesquisei no site da xiaomi e diz que o imei não existe por isso digo que não é original."
5175,"Compramos o aparelho no final de setembro, nunca sofreu nenhuma queda e simplesmente do nada a tela ficou verde desse jeito."
5176,"Produto muito bom, ótimo peso e pegada bem confortável, mas mesmo com o processador de médio porte ainda trava em alguns jogos relativamente médio em peso gráfico e desempenho, mas custo beneficio médio também, experimentei o note 11 pro e não muda muito deste também, recomendo ainda o note 10 pro que apesar de outro processador ainda deslancha bem e melhor custo beneficio."
5177,Não é muito bom tem x que trava se desliga e fica tempo sem conseguir ligar novamente.
5178,"Não tenho do que reclamar. O telefone é do jeito que imaginei, maravilhoso. Camera muito top, desenvolvimento do sistema top e bateria muito boa também e a bateria está durando até mais do que pensei. Digo isso pq eu vim de um moto g9 power que a bateria era 6000mah e essa é de 5020mah (já comprei sabendo). No geral, o custo x benefício dele é excelente, comprem sem medo. Obs: veio com uma capinha e película (já instalada) de brinde."
5179,"Uma das maiores porcarias que existem. Se pudesse voltar no tempo e impedir essa compra, faria."
5180,"O foco dele é camera, e sim , tira fotos muito boas, a tela é de exelente qualidade, tem um som estério bem potente, e uma bateria , que comigo tem durado 2 dias, em uso moderado, não testei todo poder do processador com games, mas pra uso cotidiano tem sobrado desempenho. No geral bem satisfeito com o aparelho! acho que por 1500 reais (preço que peguei) até o momento compensa bastante se comparado com os sansungs da linha a e m !."
5181,"O celular tem um custo benéfico incrível! sou fotografa e fiquei chocada com a qualidade da câmera e a estabilidade pra gravar vídeos, principalmente pelo preço dele."
5182,Problemas no botao de abrir. Audio microfone do viva voz e pessimo.
5183,"O produto é muito top a câmera não tem igual celular rápido e atendeu muito bem as minhas espectativas só o que deixa um pouco a desejar é a bateria que não dura muito , só este ponto de negativo do mais o celular é nota 10."
5184,"Bom atende a finalidade, mas as vezes a câmara trava."
5185,"Aparelho muito bom, moderno e dinâmico. A bateria é um dos pontos fortes, chega ao final do dia com 50%. A câmera é incrível, tem lentes ótimas e uma resolução incrível. Processador e memória potentes. Num contexto geral eu daria nota 9,5."
5186,"Ótimo aparelho, bateria durável, fiz teste com jogos (call of duty) rodou liso, a câmera estou testando, fiz algumas fotos a noite não gostei muito do desempenho, tela ótima qualidade, recomendo o aparelho o mesmo abrange várias necessidades do dia dia."
5187,"Aparelho sensacional, muito satisfeito com a compra. A única coisa que não gostei foi o carregador, tive que comprar um adaptador tirando isso tudo tranquilo."
5188,"Faz pouco tempo de uso porém ele dá umas curtas bugadas, a câmera dele é excelente fotos nítidas e alta resolução , bateria não achei que é tão durável tudo vai depender da sua navegação. Mas fora de uso a bateria dura muito. Recomendo o celular."
5189,"Produto original, conferi no site da xiaomi. Veio todo lacrado, com uma capinha muito boa e película. A bateria dura 1 dia usando bastante e 2 dias usando pouco. Esse é meu segundo celular da marca. Recomendo! 😍."
5190,"E um excelente smartphone, tela com boa qualidade, boa camera, bateria até ok, processador muito bom roda muita coisa e não trava, porém eu me decepcionei muito mesmo pelo acabamento dele, e um telefone lindo e tudo mais, porém é muito frágil atrás dele e todo em vidro muito fácil de dar ruim, o meu trincou atrás sem mesmo ter caído nem nada e eu coloquei uma capinha boa no dia q comprei e mesmo assim não adiantou,."
5191,Recomendo a todos.
5192,Produto top super recomendo a todos do ml.
5193,Amei meu celular é otimo.
5194,"Nota 10. Excelente produto, super recomendo."
5195,Ontem e hoje meu aparelho parou de funcionar do nada!.
5196,"Acabamento excelente, muito rápido (em comparação ao redmi note 8), alta nitidez e brilho da tela, câmera muito boa e o modo de gravação em 60fps flui muito bem. Celular vendido no padrão global, podem comprar sem medo. Recomendo!."
5197,O produto deu defeito com menos de 15 dias de uso. Péssimo não recomendo.
5198,"Ainda não tive tempo suficiente para explorar a câmera e demais funcionalidades atenderam a expectativa! sai de um moto g6 play, então a diferença se torna grande."
5199,"Minha esposa amou o celular, câmera excelente, irá i atende-la em todos os requisitos!."
5200,Gostei muito.
5201,
5202,O celular é top.
5203,👏👏.
5204,"Perfeito ! funcionando perfeitamente, melhor do que eu esperava, amei!."
5205,Gostei tanto q já comprei outro.
5206,Ótimo smartphone!.
5207,Bom com algumas dificuldades mais to gostando só ainda não esperementei a câmera.
5208,"Bom aparelho, está funcionando bem e sem problemas."
5209,Celular perfeito! melhor câmera filmadora do mercado! câmera fotográfica ótima tbm. Custo benefício vale super a pena. Recomendo.
5210,Excelente produto.
5211,Muito satisfeita produto de ótima qualidade.
5212,"Em termos de custo benefício é muito bom, é rápido,tem bom espaço de armazenamento e tem um preço acessível."
5213,"Celular bom, o zoom da cama não é bom! achei que ia ser uma cam top, é boa, mas não tão boa. Pelo valor vale a pena!."
5214,"Produto excelente, recomendo a comprar,estou gostando muito e não me arrependo da, obrigado."
5215,"Lindo,rápido,leve e com ótimo desempenho para jogos e app, simplesmente top."
5216,"Ja tô com ele a uma semana e tá se saindo super bem, tá valendo super a pena ainda mas porque os xiaomi atuais estão super caro e com um desempenho inferior a ele. A qualidade da tela e de se surpreender, o desempenho é bom da pra jogar os jogos com bastante leveza, a bateria consigo fazer 1 dia de uso tranquilo, fica por volta de 20 no final do dia, e a qualidade das câmeras é de outro mundo. Ainda tem o seu carregador que é de 33w carrega em 1 hora ou até menos. Só não dou 5 estrelas porque só tô com ele a uma semana."
5217,Muito top.
5218,Acheio xiami note 10 pro um bom celular.
5219,Amando muito 🥰melhor que imaginei!!.
5220,"Produto de excelente qualidade muito rápido, as fotos tem uma quantidade muito grande, espaço muito bom e grande quantidade memória e a tela com excelente brilho e nitidez."
5221,De ótima qualidade!!!.
5222,Muito topppp.
5223,Excelente.
5224,"Cumpre o que promete,lindo tô amando top😍."
5225,Eu gostei muito já tinha um mais antigo e esse é muito melhor.
5226,"Muito bom o produto, não me arrependo de ter comprado."
5227,"Aparelho bom, só deixou a dsejar na cor não veio igual ao da foto e o vendendor não responde às mensagens, já tive um igual mais o aparelho e bom não deve nada a iphone."
5228,"Lindo !! ainda tô aprendendo, mas super satisfeita com o celular."
5229,Top.
5230,Perfeito celular! recomendo demais.
5231,Celular muito bom! câmera superou as expectativas.
5232,"Péssimo produto. Meu quarto aparelho dessa marca, dessa vez estou decepcionado, trava demais. . Só não devolvi porque não apresentou defeito. Simplesmente horrível 😔😕."
5233,Ótimo custo benefício.
5234,"Excelente produto, superou minhas expectativas!!!."
5235,Ótimo aparelho.
5236,"É a versão global! amei o celular, muito bom, câmera boa, carrega rápido e a bateria dura um dia mais ou menos, usando bem. Estou bem feliz com a compra."
5237,"Compacto, super fino, tela com alto teor de brilho, cumpre o que promete."
5238,Estou usando até hoje. Muito bom.
5239,Show de bola que aparelho fantástico ate agora nunca apresentou problema estou feliz com a comprar depois vou comprar mais. Eu recomendo podem comprar sem medo. O celular é 10.
5240,Um produto sensacional.
5241,O que não gostei foi o carregador não vir na versão global.
5242,Eu gostei muito do celular. Ele é simplesmente maravilhoso. A câmera então é muito melhor que a do 11.
5243,"Só a caixa que veio suja mais isso não importa, do restante celular fera."
5244,"Excelente aparelho, bem mais do que eu esperava. Custo benefício excelente. Qualidade das fotos e alta velocidade de desempenho."
5245,"Produto excelente, pelo custo benefício, roda de tudo muito bem, tela ótima, não trava, atualmente um dos melhores xiaomi nessa faixa de preço."
5246,Excelente eu recomendo.
5247,Excelente produto.
5248,Pois me surpreendeu muito além do que imaginavam o som do telefone e tão bom que nem escuto as música na tv pois os som e mas alto do que a tv a qualidade maravilhoso o acústico do som dele. A bateria nem se fala a rapidez que carrega. Sensacional.
5249,"Produto top mesmo,muito bom."
5250,O celular e ótimo porém veio um carregador do padrão da china e inclusive veio com defeito.
5251,Gostei muito.
5252,Muito bom.
5253,"Muito bom o produto á custo benefício mas, eu comecei estranhar a bateria um pouco mas, depois fiz algumas coisas no telefone normalizou."
5254,"Até então excelente produto, estou gostando bastante. Vamos com o decorrer dos meses."
5255,Estou gostando do xaiomi.
5256,Muito bom gostei da compra.
5257,Valeu.
5258,"Adorei excelente celular tem tudo o que preciso as fotos ficam ótimas, vídeos sensacional carregamento do celular super rápido bateria durabilidade da bateria muito tempo."
5259,Ótimo aparelho.
5260,Correspondeu a as espectativas.
5261,"Celular excelente rápido, fotos maravilhosas e bateria duradoura."
5262,O produto e muito bom superou minhas espectativas super recomendo.
5263,"Produto muito bom, precisa melhorar a gravidade de manusea-lo."
5264,"Estou amando ele!! vale a pena, sai de um xiaomi note 9s!."
5265,Uni.
5266,"O carregador não veio no padrão brasileiro, no mais tudo ok até agora!."
5267,"Ótimo celular, estava esperando baixar o preço pra comprar, mesmo não sendo lançamento é melhor que os poco m5 recém lançados, valeu cada centavo, já tava com android 12 só atualizou o miui 13 satisfeito 😁😃."
5268,Produto original e de ótima qualidade!.
5269,"Ótimo celular! bateria dura realmente um dia e meio, ótimo desempenho do processador e ótimas fotos de qualidade! super indico!."
5270,"Celular excelente, vale muito a pena ainda em 2023."
5271,Só demorou um pouquinho pra aprender.
5272,Minha primeira experiência com xiaomi e recomendo. Esse modelo é mt bom!.
5273,"Produto de qualidade, por enquanto tudo perfeito, exceto o carregador tem que usar um adaptador."
5274,"Muito bom gostei da minha com, já comprei 2 desse."
5275,Excelente.
5276,Muito bom!.
5277,Maravilhoso. Muito bom.
5278,Produto de excelente qualidade recomendo a todos.
5279,Muito bom o celular. Fiquei impressionado!!.
5280,Celular sensacional!.
5281,"Ainda estou testando, mas até agora me surpreendeu."
5282,Excelente.
5283,Ótimo produto.
5284,Amei !cumprio com todas as minhas espectativa !.
5285,Eu comprei para o meu filho ele disse que amou.
5286,Muito bom.
5287,"Top de linha , parabens xiaumi muito bom o produto , camera top , otimo aparelho."
5288,Até agora funcionando perfeitamente.
5289,"Superou minha espectativa, ágil, câmera top, bateria top dura pra mim 2 dias, uso normal, aparelho excelente."
5290,Xiaomi é o celular da geração.
5291,"O único problema é que o carregador veio com o conector diferente, tenho que usar adaptador."
5292,"Estou com apenas uma semana, mas estou bastante satisfeito."
5293,O melhor celular que tive até hj.
5294,Gostei mas tem hora que trava não entendi.
5295,Tinha zenfone 5 ja acha top mas esse not 10pro muito show recomendo sem medo.
5296,Maravilhoso.
5297,"Por enquanto topzera, tudo certinho! tem uma câmera super macro que faz fotos incríveis e o som estéreo é top. Dicas: mudei algumas configurações da rolagem das notificações e tem que comprar um adaptador pra tomada, cortei a tampa do carregador na capinha que mais atrapalha que ajuda."
5298,"Gostei muito do produto, eficiente demais."
5299,Ótimo custo benefício!!!.
5300,"Ótimo produto, estou satisfeita."
5301,"Produto excelente, ótimo custo beneficio. Me surpreendeu positivamente."
5302,Ótimo celular.
5303,"O produto é de boa qualidade, eu recomendo."
5304,Produto muito bom !!.
5305,Celular excelente!.
5306,Excelente produto. Veio conforme anunciado. Sou cliente da xiaomi há 3 anos e estou satisfeito com a marca.
5307,Vem tranquilo! melhor compra que já fiz 😄😄😄 profissional!!!.
5308,Nota 10 tudo ok sem comentarios.
5309,Maravilhoso 😍.
5310,Produto simplesmente incrível.
5311,Ótimo custo benefício vale a pena.
5312,Eu achei o meu produto excelente maravilhoso tem todas as quantidades câmara top seeu soubesse tinha comprado a maís tempo tempo recomendo comprar porque é excelente muito bom.
5313,"Celular ótimo, muito bom e rápido. Tem várias funcionalidades. Já vem com película e capinha. A câmera é ótima, mas esquenta um pouco quando usa por um tempo. O que mais gostei é que tem como persolizar tudo, mudar o menu, notificações etc."
5314,Produto está atendendo a necessidade. A bateria poderia durar um pouco mais. Achei o custo benefício desse smartphone muito bom.
5315,Ótimo celular.
5316,"Excelente produto, nada a reclamar. Muito bom custo x benefício - compraria novamente."
5317,Top.
5318,"Muito bom, excelente produto."
5319,Muito bom esse celular.
5320,Super indico.
5321,Achei um produto de boa qualidade e satisfez minha necessidade.
5322,"Cumpre o que promete, ótimo dispositivo. Pelo preço, recomendo."
5323,"Tô gostando do aparelho. A bateria não é muito boa, mas o restante tô gostando."
5324,Muito bom não tenho oque reclama super aconselho comprarem eu simplesmente amei o meu 😘😍❤️.
5325,Otimo pelo preço.
5326,Produto excelente!.
5327,"No quesito bateria deixa muito a desejar, bateria descarrega muito rápido. Não atendeu as expectativas."
5328,Produto original tudo certo recomendo.
5329,"Exatamente como anunciado, nada reclamar, qm conhece a marca sabe do potencial."
5330,Bom.
5331,Adorei o celular. A camera dele é perfeita. Apenas o som que é levemente agudo. Super recomendo.
5332,"Achei incrível. Usabilidade, quantidade de recursos, (até ir), qualidade das fotos, ergonomia. Estou muito satisfeito. Super recomendo."
5333,Produto ótimo em questão de de custo e benefício. Super recomendo até o momento.
